name,주소,lat,lon
광주미래병원,광주광역시 북구 두리봉길 59 (각화동),35.1808271,126.9330223
광주바로병원,광주광역시 북구 첨단연신로91번길 42 첨단써밋센트럴타워 (신용동),35.2065115,126.8598457
광주백병원,광주광역시 남구 독립로54번길 26  (백운동),35.1384083,126.9045889
광주삼성병원,광주광역시 서구 하남대로680번길 2 지상2층 (동천동),35.171524,126.8667287
광주새우리병원,광주광역시 서구 군분2로 8 (화정동),35.1536997,126.8813934
광주아주병원,"광주광역시 북구 동문대로 208-0  1동 (각화동,청연병원)",35.1807506340511,126.930550776868
광주열린병원,광주광역시 광산구 송도로 271 (송정동),35.13779,126.798888
광주중앙아동병원,광주광역시 광산구 목련로 379 (신가동),35.1823998986361,126.832020856113
광주참병원,광주광역시 남구 회재로 1244-0  (주월동),35.1337738,126.8972433
광주혜원병원,광주광역시 남구 대남대로 125  (방림동),35.1337447,126.9114893
광탄현대병원,경기도 파주시 광탄면 큰여울길 20-16 (광탄면),37.7792667,126.8496889
광혜병원,"서울특별시 강남구 영동대로86길 9 (대치동, 지하1~2층,2~7층)",37.5081452,127.0647911
괴정어린이병원,부산광역시 사하구 사하로 188 (괴정동),35.0985409,128.9941683
구례병원,전라남도 구례군 구례읍 동편제길 4 (),35.2159096,127.4639375
구미현대병원,경상북도 구미시 신시로 54 54,36.1127404,128.3396375
구트병원,"경상남도 창원시 성산구 원이대로 578 (중앙동, 구트병원빌딩 8-12층)",35.2283755,128.6779428
국군강릉병원,강원도 강릉시 주문진읍 동해대로 4371-34 4371,37.8687639,128.8310611
국군고양병원,경기도 고양시 덕양구 혜음로 215 (벽제동),37.7193759,126.8981741
국군구리병원,"경기도 구리시 인창2로 177 (인창동, 국군구리병원)",37.6101181,127.1194764
국군대구병원,경상북도 경산시 하양읍 대경로 425-41 (),35.9022312,128.7881899
국군대전병원,대전광역시 유성구 자운로 90-0 (자운동),36.3983507,127.3497314
국군양주병원,경기도 양주시 은현면 화합로 1133 (),37.8509959,127.0416361
국군춘천병원,강원도 춘천시 방고개길 57 57,37.9386922,127.7328073
국군포천병원,경기도 포천시 화현면 화동로 564 564,37.9159818,127.3103582
국군함평병원,전라남도 함평군 해보면 신해로 1027 (),35.1845454,126.589626
국군홍천병원,강원도 홍천군 두촌면 아홉사리로 53 53,37.8047491,127.9970272
국립교통재활병원,경기도 양평군 양평읍 중앙로 260 (),37.4895693,127.5187698
국립마산병원,"경상남도 창원시 마산합포구 가포로 215 (가포동, 국립마산병원)",35.1688619,128.5663469
국립목포병원,전라남도 목포시 신지마을1길 75 (석현동),34.8273833,126.43725
국립소록도병원,전라남도 고흥군 도양읍 소록해안길 65 (),34.511625,127.121363
국립재활원,서울특별시 강북구 삼각산로 58 (수유동)국립재활원 (수유동),37.6388781,127.0105162
국립정신건강센터,"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",37.5650897,127.0856522
국민병원,경기도 남양주시 경춘로1308번길 4 (평내동),37.6500996,127.238339
국제나은병원,경기도 안양시 만안구 안양로223번길 5 (안양동),37.392901,126.9257149
국제바로병원,인천광역시 남동구 석정로 518 2층일부~9층 (간석동),37.4505351,126.6875736
군포성모병원,"경기도 군포시 용호1로2번길 47-7 1층,2층 (당동, 미성데코플라자)",37.346579,126.9412757
굳센병원,대구광역시 수성구 국채보상로 830 (범어동),35.8672814,128.6216097
굿닥터튼튼병원,"경기도 안양시 동안구 경수대로 775 1.3~9층 (호계동, 대교빌딩)",37.3896267,126.946796
굿모닝내과병원,경상남도 창원시 의창구 사화로 6 (팔용동),35.2572591,128.6086416
굿모닝대홍병원,경상남도 김해시 분성로 180 (외동),35.2297004,128.866368
굿모닝병원,대구광역시 남구 성당로 224 (대명동),35.8530071,128.5740875
굿모닝병원,경상북도 경주시 원화로 397 397,35.8561685,129.218775
굿모닝병원,울산광역시 남구 삼산로 110 (달동),35.535,129.319775
굿병원,"경기도 구리시 검배로 46 굿빌딩 2~9층,13층층 (수택동)",37.5972925,127.1439397
굿힐링병원,부산광역시 중구 대청로 132-1 (동광동3가),35.1025962,129.0344244
그레이스병원,"경기도 고양시 일산동구 중앙로 1073 (지하2층,지하1층,1층중일부,2~9층)/중앙로1071(1층중 일부, 2~4층) (백석동)",37.6447672,126.7851165
그린재활의학과병원,"경기도 안양시 동안구 시민대로 311 4층 (관양동, 금강스마트빌딩)",37.3960855,126.9646697
근로복지공단 대구병원,대구광역시 북구 학정로 515 (학정동),35.9508261,128.564015
근로복지공단 동해병원,강원도 동해시 하평로 11-   (평릉동),37.5321225,129.106078
근로복지공단 정선병원,강원도 정선군 정선읍 봉양1길 145-0 (),37.3830727,128.6587349
글로리병원,"인천광역시 부평구 길주로 655 1층~11층 (삼산동, 글로리타워)",37.5071663,126.7353913
글로벌365mc병원,인천광역시 남동구 예술로 138 이토타워 413~422호 (구월동),37.4463303,126.7009869
글로벌삼육오엠씨병원,"대전광역시 서구 대덕대로 194-0 0동 (둔산동,백마빌딩(7~10층))",36.3501606,127.3782047
글로벌튼튼병원,대전광역시 동구 계족로 516  (용전동),36.3578747,127.433248
금강아산병원(재단법인 아산사회복지재단),서울특별시 용산구 이촌로 318 (이촌동),37.5176285,126.9818432
금병원,경기도 하남시 하남대로739번길 74 (신장동),37.5368198,127.2094289
금정병원,부산광역시 금정구 금정로 244 2~5층 (구서동),35.2451243,129.0922161
기대플러스병원,"경기도 파주시 청암로17번길 33 3,4층 (목동동, 현대메디칼프라자)",37.7287093,126.7363864
기둥병원,"경기도 안산시 상록구 상록수로 34 뉴라성관광호텔 2층 일부, 3 층 (본오동)",37.3021141,126.8637502
기쁨병원,서울특별시 서초구 서초중앙로 4 기쁨병원 빌딩 (서초동),37.4899185,127.033745
김&정해운대병원,"부산광역시 해운대구 좌동로 88 8층 (좌동, 울트라타워)",35.1719523,129.174951
김상수병원,경기도 용인시 기흥구 구성로 111 채러티디벨로퍼(주) 2-4층 (언남동),37.2933672,127.1214759
김앤권병원,충청북도 충주시 번영대로 239-0 (연수동),36.9874645,127.9442994
김정수여러분병원,"서울특별시 강남구 봉은사로 171 (논현동, 지하1층일부,1-5층,6층일부)",37.5072251,127.0325991
김제병원,전라북도 김제시 중앙로 55  (서암동),35.8053917,126.8821973
김제우석병원,전라북도 김제시 서암4길 45 (서암동),35.8071936,126.8801124
김찬병원,경기도 수원시 권선구 효원로 228 (권선동),37.2626422,127.02643
김취열기념의료재단 프라임병원,경상남도 진주시 명석면 나불로 305 지하1층-지상8층,35.2149147,128.0387416
김포경희25병원,경기도 김포시 김포한강8로 382 고은메디타워 9-10층 (구래동),37.6435542,126.6265891
김포다조은병원,경기도 김포시 통진읍 김포대로 2214 (),37.6895829,126.6001707
김포아이제일병원,"경기도 김포시 김포한강8로 382 고은메디타원 6,7,8층 (구래동)",37.6435542,126.6265891
김포에이치(H)병원,경기도 김포시 김포한강8로 412 5-9층 (구래동),37.6429143,126.6232145
김포예사랑병원,"경기도 김포시 중봉1로 12 이삼메디칼센타 2,5~7층 (감정동)",37.6227606,126.6993083
김포한누리병원,경기도 김포시 월곶면 김포대로 2515-26 (),37.700559,126.5686573
김해굿모닝병원,"경상남도 김해시 분성로 444 2.3.4.5층 (삼정동, 굿모닝병원)",35.2347564,128.8947089
김해바른병원,경상남도 김해시 가락로 42 4~7층 (부원동),35.2302953,128.8824348
김해사랑병원,경상남도 김해시 금관대로 1263 (내동),35.2379922,128.8585459
김해아동병원,"경상남도 김해시 내외중앙로 74 6,7층 (내동, 밝은메디칼센터)",35.2364501,128.8673786
꿈나무아동병원,경상북도 경산시 대학로 11  (중산동),35.8353411,128.7240208
꿈크는아이병원,충청남도 아산시 배방읍 배방로13번길 13-0 (),36.7759658,127.0556762
나노병원,경상남도 밀양시 중앙로 229 (삼문동),35.4840221,128.7578198
나누리병원,서울특별시 강남구 언주로 731 (논현동),37.5203058,127.034005
나누리병원,"인천광역시 미추홀구 인주대로 485 (주안동, 지2층 일부, 1~10층)",37.4510812,126.6906588
나누리수원병원,"경기도 수원시 영통구 중부대로 295 (원천동, 외 11필지)",37.2739388,127.0482227
나다의료재단소망병원,인천광역시 부평구 장제로 137 (부평동),37.4974592,126.7298946
나래병원,"인천광역시 연수구 청능대로 69 (청학동, 연세다나병원)",37.4160147,126.6741466
나르샤병원,부산광역시 동래구 중앙대로1493번길 6 (온천동),35.2190565,129.0845992
나리여성병원,경기도 김포시 돌문로 99 나리병원 (사우동),37.6219556,126.7128146
나무정원여성병원,경기도 양주시 평화로1489번길 19-11 (덕계동),37.8227762,127.0484957
나은병원,전라북도 익산시 무왕로 1004  (영등동),35.9587996,126.9685105
나주빛가람병원,전라남도 나주시 산포면 매성길 61 (),35.0355378,126.7999306
날개병원,서울특별시 동대문구 무학로 193-1 (용두동),37.5816364,127.0295094
남기세병원,서울특별시 강동구 천호대로 1133 (길동),37.5346934,127.137523
남산내과·신경과병원,부산광역시 금정구 중앙대로 1917 (구서동),35.2555301,129.0910651
남산병원,대구광역시 중구 남산로13길 9 (남산동),35.8614509,128.5819142
남악아동병원,전라남도 무안군 삼향읍 대죽동로 30 (),34.8111948,126.4644406
남양주21세기병원,경기도 남양주시 진건읍 사릉로442번길 15 (진건읍),37.6587384,127.1772238
남양주백병원,경기도 남양주시 진접읍 해밀예당1로 30-25 2층~10층,37.7112839,127.1876577
남원병원,전라북도 남원시 충정로 115 (향교동),35.4160345,127.3865418
남천병원,경기도 군포시 고산로 575 (산본동),37.3646746,126.9259562
노체리안드리자애병원,경기도 가평군 조종면 꽃동네길 46 (노체리안드리자애병원),37.884895,127.3517012
누가으뜸병원,광주광역시 광산구 첨단중앙로 158 2.3.4.5.층 (쌍암동),0,0
누네안과병원,서울특별시 강남구 테헤란로 408 대치빌딩 지상9층~지상17층 (대치동),37.5009718,127.0510148
누네안과병원,대구광역시 중구 달구벌대로 2179 (삼덕동2가),35.8636991,128.6018543
누리엘병원,대전광역시 동구 동서대로 1641-  (용전동),36.3480916642919,127.432704599188
뉴 엔젤병원,광주광역시 서구 내방로 357 지하1-5층층 (화정동),35.1576732143091,126.879729873682
뉴라이프병원,대구광역시 북구 공항로 15 (복현동),35.89834,128.6166679
뉴스타트병원,서울특별시 송파구 송이로 76 뉴스타트병원 (가락동),37.4991188,127.1194989
뉴연세여성병원,서울특별시 금천구 시흥대로 239 (시흥동),37.4552178,126.899972
늘시원한위대항병원,"대구광역시 북구 동북로 163 201동 401,501호 (산격동, 산격대우아파트 상가)",35.9007956,128.6114256
늘열린성모병원,대구광역시 중구 이천로 236 (봉산동),35.862057,128.5995271
늘찬병원,서울특별시 중랑구 봉우재로 234 (망우동),37.595185,127.0988923
다나여성병원,충청북도 청주시 청원구 충청대로 179-0 청주다나여성병원,36.6722246,127.4957789
다빈치병원,대전광역시 서구 계룡로553번길 60 (탄방동),36.3455503,127.3855534
다사랑병원,전라북도 전주시 완산구 백제대로 74 (삼천동1가),35.8008774,127.1278624
다산의료소비자생활협동조합정석소아청소년과병원,"경기도 남양주시 진접읍 해밀예당1로 221 6,7,8층 (지안빌딩)",37.7206568,127.2027443
다인병원,경기도 수원시 장안구 창룡대로 159 (연무동),37.2918733,127.0274625
다인이비인후과병원,"인천광역시 부평구 경원대로 1242 지하1(일부)층, 1(일부)층, 3층, 4(일부)층, 5층, 6층, 7(일부)층 우암빌딩 (산곡동)",37.4876012,126.7088392
다일천사병원,"서울특별시 동대문구 서울시립대로 57 천사병원 B1,1,2,3,6층 (전농동)",37.5765433,127.0477019
단골병원,"부산광역시 금정구 중앙대로 1829 5~10, 14층 12~13층 일부호 (구서동)",35.2476664,129.0919619
단디병원,"경상남도 양산시 강변로 442 늘푸른빌딩 3,5,6,7층 (중부동)",35.338612,129.0271709
달려라병원,서울특별시 강동구 천호대로 1165 (길동),37.5340867,127.1409415
달서미즈맘병원,대구광역시 달서구 월배로 62 (진천동),35.8133158,128.5213432
달서여성메디파크병원,대구광역시 달서구 용산로 139 (용산동),35.8499074,128.5301345
담소유병원,서울특별시 강남구 학동로 234 담소유빌딩 (논현동),37.5148664,127.0346344
담양사랑병원,전라남도 담양군 담양읍 천변7길 19 (),35.3152982,126.9825737
당진성모병원,충청남도 당진시 당진중앙1로 43 (읍내동),36.8932142,126.6275207
대구병원,대구광역시 북구 칠곡중앙대로 194 (태전동),35.9132465,128.5487917
대구보건대학교병원,대구광역시 북구 팔거천동로 209 (동천동),35.9427484,128.557684
대구삼선병원,대구광역시 북구 칠곡중앙대로 448 (읍내동),35.9356228,128.5492256
대구시티병원,대구광역시 북구 동북로 270 (복현동),35.8934785,128.619563
대구차여성병원,대구광역시 남구 두류공원로 24 (대명동),35.8407877,128.5746746
대명의료재단서대구병원,대구광역시 서구 국채보상로 200 (평리동),35.8697737,128.55295
대성병원,광주광역시 동구 참판로 27 (계림동),35.1618276,126.9283901
대우아동병원,"경상남도 거제시 옥포대첩로 38 유라빌딩 2,3,4,6층 (옥포동)",34.8935336,128.6918078
대전광역시립정신병원,대전광역시 유성구 진잠옛로135번길 87 (학하동),36.3320583,127.3064375
대전본병원,"대전광역시 유성구 계룡로 114-0  5~6층 (봉명동,대전유성BYC빌딩)",36.3526557,127.3429573
대전센텀병원,대전광역시 서구 청사로 234-0  (둔산동),36.3594842,127.3898386
대전우리병원,대전광역시 서구 문정로48번길 70  (탄방동),36.3437038,127.3840565
대전코젤병원,"대전광역시 유성구 계백로 927-0 0동 (원내동,코젤랜드)",36.3008979,127.3266814
대중병원,광주광역시 동구 제봉로 187 (대인동),35.1526982,126.9165164
대찬병원,"인천광역시 남동구 인주대로 590 1층일부, 2~8층, 9층일부 (구월동)",37.4497384,126.7025088
대한민국재향소방동우회 희망나눔병원,인천광역시 미추홀구 한나루로 420 3~4층 (학익동),37.4446655,126.6659833
대한민국정형외과병원,부산광역시 동래구 아시아드대로 239-1 (온천동),35.2054534,129.0674535
대항병원,서울특별시 서초구 남부순환로 2151 (방배동),37.475653,126.9878957
더 바른병원,경기도 하남시 신장로 93-1 (신장동),37.5367723,127.2073656
더 조은병원,경상남도 고성군 고성읍 동외로 142 (),34.9736716,128.3262443
더(the)큰병원,경상남도 김해시 분성로 208 3~10층 (외동),35.2302022,128.8696365
더강한병원,"부산광역시 기장군 정관읍 정관로 581 4, 5층",35.3212622,129.1774893
더나은병원,광주광역시 북구 첨단연신로108번길 22 2~5층 (신용동),35.2073447,126.8654811
더나은병원,대구광역시 달서구 달구벌대로 1576 (감삼동),35.8505271,128.5395095
더드림병원,인천광역시 계양구 계양대로 123 (작전동),37.5350000691274,126.722251515838
더본병원,서울특별시 동작구 동작대로 67 (사당동),37.4825532,126.9814925
더블유여성병원,대전광역시 서구 문정로48번길 70 (탄방동),36.3437038,127.3840565
더블유여성병원,광주광역시 광산구 임방울대로 331 (수완동),35.189681,126.8231139
더서울병원,서울특별시 성북구 아리랑로 16 (동선동4가),37.5942338,127.0165047
더세움병원,전라북도 전주시 덕진구 서가재미2길 7  (인후동1가),35.8321305,127.1592407
더셀채원병원,서울특별시 강동구 성내로 66 채원자연통합병원빌딩 (성내동),37.5276513,127.1270918
더열린병원,대구광역시 달서구 달구벌대로 1571 더열린병원 (죽전동),35.8520239,128.5434894
더와이즈황병원,서울특별시 강서구 까치산로 23 더와이즈황병원 (화곡동),37.5422451,126.842373
더웰병원,"경기도 수원시 영통구 봉영로 1620 (영통동, 대우월드마크영통 3,5,6,7,8층)",37.255323,127.0754725
더이로운병원,경상남도 양산시 양산대로 886 4층~10층 (북부동),35.3495312,129.0370054
더플러스병원,경기도 광주시 경안로 40 (경안동),37.4095319,127.2562315
동두천중앙성모병원,경기도 동두천시 동광로 53-53 (생연동),37.9089379,127.0539842
동래성모병원,부산광역시 동래구 충렬대로 188 (명륜동),35.2032587,129.0801814
동래아동병원,부산광역시 동래구 충렬대로 384 (안락동),35.1970495,129.1002145
동래우리들병원,부산광역시 동래구 충렬대로 286 (낙민동),35.2001744,129.0902291
동마산병원,"경상남도 창원시 마산회원구 3·15대로 681 (석전동, 동마산병원)",35.2338346,128.5783375
동백성루카병원,경기도 용인시 기흥구 동백죽전대로 315-29 (중동),37.2657659,127.1506635
동산병원,전라북도 익산시 중앙로 141 (마동),35.9368344,126.9619798
동안산병원,경기도 안산시 상록구 월피로 88 (월피동),37.3358857,126.8529776
동인외과병원,대구광역시 수성구 화랑로 48 (만촌동),35.8701275,128.6334538
동탄성모병원,"경기도 화성시 동탄순환대로 127-19 6,7층 (산척동)",37.1674494,127.1072583
동탄시티병원,경기도 화성시 동탄지성로 113 (능동),37.2084782,127.0626243
두손병원,경기도 안산시 단원구 선부광장1로 114 (선부동),37.3328263,126.8124002
두정이진병원,충청남도 천안시 서북구 동서대로 65 (두정동),36.8261217,127.1305743
드림솔병원,전라북도 전주시 완산구 천잠로 507 (효자동3가),35.8298064,127.0946206
든든한병원,경기도 고양시 일산서구 하이파크2로 60 든든한빌딩3~11층 (덕이동),37.6991063,126.7559266
든든한병원,대구광역시 동구 신암로 120 2-7층 (신암동),35.8804847,128.6124647
디딤병원,경기도 부천시 부천로29번길 7 부천메디컬프라자 5~10층 (심곡동),37.4868851,126.7830116
디앤에프병원,"서울특별시 중랑구 봉화산로 64 (중화동, 디엔에프병원)",37.601489,127.0814897
라엘마음병원,"경기도 고양시 덕양구 중앙로 628 예일프라자 7층 6층(607,608)호 (화정동)",37.6275514,126.8289315
라온휴병원,"서울특별시 양천구 신월로 164 8층 9층 (신월동, 승일뷰티타워)",37.5177576,126.8420198
라온힐필립병원,"충청남도 천안시 동남구 병천면 충절로 1782 2,3,5,7층",0,0
라파엘병원,대구광역시 중구 중앙대로 303 (남산동),35.8604098,128.5918167
러스크서울병원,서울특별시 중랑구 망우로 470 (망우동),37.60012,127.10431
로이병원,"서울특별시 종로구 평창문화로 75 글로리아타운 2,3,5층 (평창동)",37.6068376,126.9690288
로즈마리병원,대구광역시 북구 팔거천동로 215 (동천동),35.9431996,128.5577901
로체스터재활병원,"경기도 의정부시 평화로 252 2,4,5,6층 (호원동, 미소프라자)",37.7142761,127.0477609
리더스병원,서울특별시 강동구 천호대로 1044 (성내동),37.5369609,127.1277443
리더스아산병원,충청남도 아산시 충무로 74  (권곡동),36.7875552,127.0066575
리더스재활의학병원,대구광역시 남구 성당로 268 (대명동),35.85664,128.5745386
리드힐병원,서울특별시 은평구 연서로 10 지하2~지상9층 (역촌동),37.6000012,126.9164512
리본병원,"서울특별시 구로구 경인로 393-7 일이삼전자타운 5,6,7층 (고척동)",37.4974484,126.8630394
리스본병원,"부산광역시 연제구 중앙대로 1090 프라임시티 9~11, 13층 일부호 (연산동)",35.184791,129.0810539
리하트병원,경기도 의정부시 충의로 3 1~5층 (용현동),37.7321175,127.0886789
린병원,"경기도 용인시 수지구 포은대로59번길 15 (상현동, 광교복합의료센터)",37.3005661,127.0661911
린여성병원,서울특별시 동대문구 답십리로 266 파워스빌딩 (장안동),37.5723194,127.0699469
마더즈병원,부산광역시 동래구 충렬대로 280 (낙민동),35.2004254,129.089574
마디병원,"서울특별시 강남구 삼성로 646 마디빌딩, 지하1층~3층, 지상1층~9층 (삼성동)",37.5176901,127.0511821
마디사랑병원,충청북도 청주시 상당구 상당로 112-0 (북문로2가),36.6381738,127.4904561
마디세상병원,서울특별시 중랑구 동일로 890 (묵동),37.6098944,127.0782087
마디손정형외과병원,충청남도 천안시 서북구 불당34길 18-0 마디손정형외과병원,36.8064515,127.1064083
마디정형외과병원,"전라남도 목포시 백년대로 298-0 4,5층 (상동,센트럴메디파크)",34.8035707,126.4206704
마디척병원,경기도 김포시 북변중로 127 (북변동),37.6302074960035,126.704164203497
마디탄탄병원,대구광역시 달서구 월배로 215 (상인동),35.8190375,128.5367388
마디편한병원,"경기도 파주시 중앙로 328 (금촌동, MH타워 3층,5층)",37.7648794,126.7745263
마라톤정형외과병원,대전광역시 서구 둔산남로 87-0 (둔산동),36.3493481,127.3874471
마미안여성병원,경상북도 경산시 경안로 217  (중방동),35.8267476,128.7362817
마스터플러스병원,"경기도 의정부시 신흥로 84 지1, 2~6층 (호원동)",37.723607,127.0443275
말바우엘병원,"광주광역시 북구 동문대로 69 2,3,4,5,6층 (우산동)",35.1706943,126.9216714
맑은샘센텀병원,경상남도 거제시 거제대로 3762 (옥포동),34.8920965,128.6889141
맑은수병원,서울특별시 동대문구 천호대로83길 44 (장안동),37.5638762,127.065592
맘스여성병원,울산광역시 중구 남외2길 36 (남외동),35.5666963,129.3509421
맘존여성병원,경상북도 경주시 원화로 315 315,35.8488987,129.216825
메가병원,경상남도 김해시 계동로 237 (대청동),35.1913311,128.8038855
메드렉스병원,서울특별시 강남구 논현로 705 (논현동),37.5149534,127.0299718
메드윌병원,"부산광역시 금정구 중앙대로 1951 (구서동, 메드월병원)",35.2585111,129.0909617
메디아이여성병원,서울특별시 노원구 노원로 448 메디아여성병원 (상계동),37.6564674,127.067062
메디인병원,경기도 파주시 시청로 6 메디인병원 (금촌동),37.7579969,126.7748346
메디힐병원,"서울특별시 양천구 남부순환로 331 (신월동, 메디힐병원)",37.5372291,126.827886
메트로병원,경상남도 창원시 의창구 평산로219번길 3 (서상동),35.2608496,128.6258107
메트로적추병원,부산광역시 수영구 수영로 390-1 (남천동),35.141148,129.1075375
명지아동병원,"부산광역시 강서구 명지국제8로 240 402,501,601호 (명지동, 국제메디칼빌딩)",35.0978297,128.9188877
모두병원,"인천광역시 남동구 논고개로 88 외 논고개로90 3층호 (논현동, 지하1층전부,1층일부,2,3,4,5,6,7층전부)",37.3995689,126.7260052
모란여성병원,"경상남도 창원시 성산구 마디미서로 56 (상남동, 2,3,4,5,6,7,10층)",35.2206324,128.6806996
모아산부인과병원,"광주광역시 남구 백양로 13 (백운동, 모아산부인과)",35.1339675,126.903468
모태안여성병원,충청북도 청주시 서원구 복대로17번길 57-0 모태안여성병원,36.6168636,127.4451705
목동제일여성병원,서울특별시 양천구 중앙로 300 (신정동),37.5230563,126.8518725
목동힘찬병원,"서울특별시 양천구 신목로 120 (목동, 힘찬병원)",37.5249722,126.8768282
목포미래병원,전라남도 목포시 녹색로 41 (석현동),34.82305,126.4270375
목포미즈아이병원,전라남도 목포시 백년대로 418  (옥암동),34.8088583,126.432175
목포아동병원,전라남도 목포시 옥암로 149  (상동),34.8117435,126.4232899
목포예향병원,전라남도 목포시 삼학로223번길 38  (산정동),34.7911852,126.402574
목포우리병원,전라남도 목포시 옥암로 77-1 (상동),34.8061287,126.4269251
목포장문외과병원,전라남도 목포시 백년대로 322 (상동),34.8046237,126.4227425
목포한사랑병원,전라남도 목포시 백년대로 335  (상동),34.80585,126.42365
목포현대병원,전라남도 목포시 용당로 322-1  (용해동),34.8156733,126.4010345
무궁화의료소비자생활협동조합 뉴베스트병원,충청북도 충주시 사천개1길 2-0 (호암동),36.9557793,127.9356241
무룹병원,"경상남도 창원시 마산합포구 3·15대로 243-243 (중앙동3가, 무룹병원)",35.196874,128.567863
무지개병원,광주광역시 서구 경열로 122 1-6층 (양동),35.1526573,126.8989732
무지개아동병원,"대구광역시 북구 침산로 138 (침산동, 명성프라임)",35.8887906,128.591876
무척조은병원,경기도 파주시 문산읍 방촌로 1675-20 (),37.8640146,126.781014
문산중앙병원,경기도 파주시 문산읍 문향로39번길 53 문산중앙병원,37.8542481,126.78325
문성병원,대구광역시 남구 성당로 168 문성병원 (대명동),35.8487654,128.570425
문영래 정형외과병원,"광주광역시 서구 운천로 148 2,3,5층 (쌍촌동)",35.1458428,126.8573393
문화여성병원,"광주광역시 북구 북문대로 22 지하1층,지상1,2층 ,3,4,7층호 (운암동)",35.1744235,126.8830334
미래드림여성병원,서울특별시 관악구 남부순환로 1785 (봉천동),37.4820463,126.9486559
미래로병원,부산광역시 북구 금곡대로 15 (덕천동),35.2113115,129.004449
미래병원,부산광역시 동래구 충렬대로 358 (안락동),35.1977612,129.0975758
미래아동병원,광주광역시 남구 대남대로 131 (주월동),35.133749,126.910713
미래아동병원,울산광역시 동구 방어진순환도로 1162 (서부동),35.5398165,129.4217917
미래아동병원,경상남도 진주시 진주대로953번길 6-1 (강남동),35.1852449,128.0875217
미래아이여성병원,부산광역시 사하구 낙동남로 1388 (하단동),35.1058718,128.9634824
미래어린이병원,"부산광역시 사상구 낙동대로 790 3,4,7층(엄궁동,신우프라자) (엄궁동)",35.1310308,128.972435
미래여성병원,부산광역시 부산진구 가야대로 459 지하2~지상10층 (개금동),35.153604,129.0223781
미래여성병원,대전광역시 서구 대덕대로176번길 15  (둔산동),36.3485152,127.3777541
미래여성병원,대구광역시 달서구 와룡로 207-207 (죽전동),35.8512054,128.5368061
미래한국병원,충청남도 아산시 번영로230번길 13 (모종동),36.7830015,127.0161428
미르아동병원,전라북도 전주시 완산구 백제대로 100-0  (효자동1가),35.8026324924865,127.125945261747
미르아이병원,경상남도 밀양시 미리벌중앙로 67 2~4층 (삼문동),35.4837441,128.7484543
미르피아여성병원,전라북도 전주시 완산구 쑥고개로 343 (효자동2가),35.8032907,127.1026879
미병원,"서울특별시 강남구 논현로168길 35 지하2층, 3~5층 (신사동)",37.5234744,127.0312234
미사랑병원,"경기도 하남시 미사강변중앙로 190 하남미사 롯데캐슬 스타 2층 219~243, 269~279호 (망월동)",37.5637857727144,127.190536381397
미사바른병원,"경기도 하남시 미사강변중앙로 190 하남미사 롯데캐슬 스타 3층 323~348호, 367~387호 (망월동)",37.5637857727144,127.190536381397
미사튼튼병원,경기도 하남시 미사강변동로 73 미사강변 노블레스 7~8층 (망월동),37.5615554,127.1930378
미성의료재단 아름다운병원,강원도 홍천군 홍천읍 홍천로 342-10 342,37.6881194,127.8831925
미소래병원,경기도 파주시 금정7길 29 미소래병원 (금촌동),37.75732,126.7747625
미소안재활병원,"경상남도 창원시 마산회원구 3·15대로 775 (합성동, 합성메디칼센타)",35.2409671,128.5840827
미즈여성병원,대전광역시 서구 문정로2번길 95  (탄방동),36.3433025,127.3853747
미즈여성아동병원,전라남도 순천시 조례1길 10-26  (조례동),34.9599395,127.5222126
미즈제일여성병원,대전광역시 유성구 계룡로 126 2~6층 (봉명동),36.352516,127.344198
미즈피아병원,광주광역시 서구 시청로 17 (치평동),35.1500559,126.851155
미추홀병원,인천광역시 남동구 남동대로799번길 25 (구월동),37.4537458,126.7064997
민병원,서울특별시 강북구 도봉로 155 서울민병원 (미아동),37.6226164,127.0272803
민정형외과병원,경기도 안양시 만안구 안양로 375 유연빌딩(지하1층~6층) (안양동),37.4044536,126.9163672
민트병원,서울특별시 송파구 정의로8길 7 한스 (문정동),37.4862139,127.1159205
믿음병원,전라북도 김제시 금성로 90-0  (신풍동),35.7991425,126.9000279
밀양병원,경상남도 밀양시 밀양대로 1823 (삼문동),35.4871692,128.7486481
밀양우리병원,경상남도 밀양시 중앙로 114 (가곡동),35.4763775695583,128.766469786047
바로병원,"인천광역시 미추홀구 인주대로 458 승현빌딩 지1,2~11층 (주안동)",37.450542508375,126.687532463669
바로본병원,경기도 수원시 장안구 경수대로 937 (송죽동),37.302217,127.0075372
바로선병원,"서울특별시 도봉구 도봉로 628 (창동, 바로선병원)",37.6603375,127.0421237
바로세움병원,대전광역시 서구 둔산남로 107 (둔산동),36.3492979,127.3895146
바르다임병원,"경기도 화성시 동탄신리천로 408 M메디컬프라자 4,5,6층 (목동)",37.1821355556416,127.12346331253
바른길병원,부산광역시 해운대구 선수촌로 144 (반여동),35.2059254,129.1217477
바른마디병원,경기도 성남시 중원구 광명로 330 (금광동),37.4452633,127.1625749
바른병원,부산광역시 서구 보수대로 9 4~12층 (충무동1가),35.0976617,129.0249139
바른병원,경기도 이천시 경충대로 2543 바른병원 (진리동),37.2737375,127.4503344
바른본병원,서울특별시 광진구 능동로 261 (군자동),37.5535238,127.0771832
